RMS,MAV,WL,ZC,SSC,IEMG,VAR,STD,MAX,MIN,MEAN,SKEW,KURT,MEDIAN,Arm,Gender
0.083839544,0.051331788,415.8454042,2897,4882,1026.635759,0.007029069,0.083839543,0.603991029,-0.580062291,1.33296E-05,0.031435341,8.302145957,0.002252705,Right,female
0.098908039,0.048166342,242.966285,1682,3604,963.3268361,0.0097828,0.098908039,0.851568287,-0.618751111,-8.03882E-06,0.626637919,11.41032848,-0.000528445,Left,female
0.093709063,0.07224277,270.525505,1200,2078,722.4276985,0.008781386,0.093709049,0.599109716,-0.481451296,-5.17817E-05,0.083988825,1.296515162,-0.000428874,Right,female
0.080591888,0.061811935,202.459589,1050,1872,618.1193514,0.006495052,0.080591886,0.40942858,-0.480096803,1.54972E-05,0.043979363,1.442693824,0.00066581,Left,female
0.066796151,0.048008889,170.5391441,1299,2414,480.0888944,0.004461726,0.066796149,0.457207538,-0.351309717,-1.68986E-05,0.153758734,3.590904453,0.000727496,Right,female
0.08332366,0.044330988,101.1675272,805,1741,443.3098778,0.006942832,0.08332366,0.666942555,-0.639733904,4.63729E-06,0.21178012,11.95511806,0.000220796,Left,female
0.131789318,0.094494912,319.4155008,1124,2051,944.9491227,0.017368424,0.131789318,0.689130237,-0.744933549,-2.92546E-08,0.085066143,2.382149372,0.001561932,Right,female
0.180902797,0.120358567,310.8225651,880,1785,1203.585666,0.032725819,0.180902789,0.908635619,-0.72328663,-5.26707E-05,0.281324744,2.495031483,7.72654E-05,Left,female
0.090470904,0.068637195,210.2532733,1044,2151,686.3719537,0.008184983,0.090470895,0.640656142,-0.460629398,4.03921E-05,0.120021422,1.986053297,-0.000926265,Right,female
0.123143991,0.090288007,205.4086398,769,1755,902.8800664,0.015164442,0.12314399,0.612196877,-0.504609115,3.14618E-06,0.153762961,1.686512095,-0.002081448,Left,female
0.077266933,0.045193504,186.9215725,1450,2518,451.9350445,0.005970124,0.07726658,0.624082113,-0.708420374,0.000233608,-0.030137379,16.77186,0.003156055,Right,female
0.06695638,0.029175965,69.58822479,815,1657,291.7596519,0.004483157,0.066956378,0.633410446,-0.62244517,1.62394E-05,0.306271041,23.76595357,-2.36811E-05,Left,female
0.1263293,0.095917124,332.1961457,1106,2009,959.1712413,0.015959038,0.126329086,0.629399386,-0.569025094,-0.000232617,0.15040845,1.23363231,-0.002552183,Right,female
0.145895935,0.099326985,282.4835193,967,1874,993.2698548,0.021285612,0.145895895,1.139391822,-0.796400997,0.000106755,0.135433681,4.886595951,-0.001498411,Left,female
0.074016302,0.051273679,190.6371551,1310,2375,512.7367948,0.005478413,0.074016301,0.475369644,-0.416920259,-6.32008E-06,-0.057830916,4.06100175,0.002749447,Right,female
0.09931047,0.056651157,133.2671148,854,1888,566.5115708,0.009862561,0.099310428,0.723538201,-0.649488104,-9.19441E-05,-0.005732841,7.583149225,-0.00028985,Left,female
0.123703187,0.088477957,295.1226264,1166,2094,884.7795686,0.015302473,0.123703163,0.627633472,-0.569105013,7.64677E-05,0.005447463,1.730923952,0.001507063,Right,female
0.176597644,0.10919787,275.3602395,829,1724,1091.978702,0.031186726,0.176597639,1.037135389,-0.909407346,4.17037E-05,0.204752904,4.602154942,3.48267E-05,Left,female
0.075977693,0.060175063,205.6063195,1082,2084,601.7506326,0.005772598,0.075977615,0.295604941,-0.29657156,-0.00010887,0.096512638,0.209917362,-0.001703742,Right,female
0.081179424,0.063917927,188.9520111,904,1902,639.1792658,0.006590097,0.08117941,0.325863757,-0.397404768,4.78648E-05,0.030801642,0.386235492,-0.001676031,Left,female
0.064583269,0.042809952,162.5944036,1342,2454,428.0995151,0.00417099,0.064583199,0.47463954,-0.440180127,9.50883E-05,0.039666151,7.463721251,0.002069155,Right,female
0.091374675,0.045529352,90.27786557,763,1798,455.2935226,0.008349328,0.091374658,0.912218307,-0.589564784,0.000055875,0.700900766,14.00132355,0.000112651,Left,female
0.135775623,0.101033725,325.1328292,1039,1898,1010.337247,0.018435016,0.13577561,0.885419717,-0.699587913,-5.91261E-05,0.127649269,2.000738317,-0.000693462,Right,female
0.174205781,0.129717536,349.04903,836,1720,1297.175356,0.030347654,0.17420578,0.820603663,-0.720942334,2.47937E-05,0.138923628,1.616546691,-0.001880441,Left,female
0.103272377,0.078111021,207.9055534,915,2117,781.1102108,0.010665183,0.103272375,0.412018083,-0.437341514,-1.85037E-05,0.011041196,1.134932479,-0.001433431,Right,female
0.130581709,0.100251201,214.3635864,718,1727,1002.512011,0.017051505,0.130581411,0.578804239,-0.614930473,-0.000278871,-0.048354922,0.932851723,-0.002679232,Left,female
0.146906178,0.11389624,286.7251031,750,2110,1138.9624,0.021581425,0.146906178,0.840262573,-0.711766229,-8.64248E-06,0.253964072,1.088433405,-0.002715825,Right,female
0.19354861,0.14321444,298.9035858,612,1430,1432.144403,0.037460994,0.193548428,1.131558717,-0.837383639,0.000265039,0.158942514,2.0203354,0.001164667,Left,female
0.095402125,0.074253444,258.2774166,1109,1974,742.5344426,0.009101564,0.095402118,0.39642796,-0.537539888,-3.62676E-05,-0.043327642,0.69888403,-0.000893601,Right,female
0.080024846,0.062561263,195.4862812,983,1880,625.6126305,0.006403954,0.080024706,0.360786666,-0.322792025,-0.000149805,0.119651048,0.527490758,-0.001917024,Left,female
0.076523125,0.056251747,178.3760961,1085,2200,562.5174727,0.005855785,0.076523101,0.390637147,-0.384973592,6.01553E-05,-0.050576846,2.136022341,0.000671582,Right,female
0.086418475,0.059632243,156.0253449,908,1946,596.3224286,0.007468153,0.086418475,0.4290412,-0.42177475,8.04783E-06,-0.048690741,2.843281174,0.000429039,Left,female
0.097565487,0.063001588,221.7988323,1262,2370,630.0158844,0.009519019,0.097565461,0.597915662,-0.462531651,-7.05886E-05,0.233354266,4.652841457,0.001644909,Right,female
0.138720943,0.074354884,184.4343612,823,1799,743.5488427,0.019243453,0.138720774,0.821215923,-0.739419721,-0.000216759,0.002056098,5.461665777,-0.000449844,Left,female
0.074791863,0.057625217,202.5705485,1128,2099,576.2521724,0.005593816,0.07479182,0.336152628,-0.292591688,8.01961E-05,0.063215748,0.672293221,-0.000178647,Right,female
0.104788442,0.080622722,219.287876,871,1750,806.2272247,0.010980603,0.104788375,0.472666424,-0.443159655,0.000118637,0.229036439,0.901807388,-0.004893783,Left,female
0.070224344,0.047911029,162.3158984,1251,2428,479.1102872,0.004931459,0.070224344,0.46916455,-0.439819125,-6.23003E-07,0.004208373,5.270634666,0.0026765,Right,female
0.087565736,0.05476694,121.1391609,797,1676,547.6694035,0.007667745,0.08756566,0.406868579,-0.437728454,0.000115408,-0.15265961,3.810471586,-0.000227852,Left,female
0.111022545,0.072146415,258.7522376,1296,2272,721.464152,0.012325999,0.111022515,0.585549995,-0.601987019,8.16583E-05,0.043593887,3.852020535,0.001615027,Right,female
0.145360971,0.081800121,199.1831019,773,1797,818.0012081,0.021129808,0.145360957,1.059046625,-0.658991526,0.000062569,0.238149606,4.827818587,-7.32349E-05,Left,female
0.081335068,0.0638357,221.7781482,1084,2095,638.3569957,0.006615382,0.081334999,0.336791091,-0.32950169,-0.000105916,-0.006055381,0.347872146,-0.000635877,Right,female
0.080547311,0.06251912,184.1638078,941,1823,625.1912013,0.006487866,0.080547288,0.404290244,-0.376103919,-5.99243E-05,0.082689187,0.867569291,0.000705353,Left,female
0.065414047,0.047778128,166.2180525,1184,2367,477.7812752,0.004278997,0.065414042,0.351477795,-0.292741225,2.37666E-05,0.124279838,2.481689463,0.00163863,Right,female
0.086688061,0.053066241,119.297337,784,1865,530.6624109,0.00751482,0.08668806,0.475746306,-0.427462447,-1.23025E-05,0.017551178,4.810380203,-0.000795456,Left,female
0.051357808,0.037314258,316.5671565,2719,5116,746.2851529,0.002637624,0.051357807,0.351477795,-0.292741225,8.45448E-06,0.100027886,4.373162002,0.002936701,Right,female
0.062006862,0.031639228,146.5138292,1637,3810,632.7845599,0.003844851,0.06200686,0.475746306,-0.427462447,-1.70576E-05,0.024449688,11.9221095,-0.000413528,Left,female
0.377656632,0.2970196,933.7279251,1024,2557,5940.391992,0.142624317,0.377656348,1.785145517,-1.425086689,0.0004638,0.037425052,0.37668926,-0.002875908,Right,female
0.296987107,0.23431664,675.192228,913,2459,4686.332796,0.088201283,0.296987009,1.103195826,-1.121829946,-0.000241939,-0.049667852,0.221766726,0.003714695,Left,female
0.294694625,0.219302708,518.2800278,757,1516,2193.027081,0.086844836,0.294694479,1.428316514,-1.71135368,-0.000293026,0.052999865,2.168625162,-0.004805484,Right,female
0.278646655,0.202645212,510.3314828,826,1750,2026.452122,0.077643937,0.278646617,1.462451356,-1.555301188,0.000146776,0.264280682,2.835488463,-0.00943884,Left,female
0.252916602,0.16738065,352.7274502,804,1577,1673.806495,0.063966244,0.252915488,1.155882853,-1.426725781,0.000750768,0.01468507,4.031269366,-0.002493412,Right,female
0.248883096,0.15473321,361.5476257,919,1695,1547.332097,0.061942756,0.248883017,1.90120599,-1.175295691,-0.000197777,0.212791387,5.834491163,0.000972485,Left,female
0.415881656,0.298248719,598.1974195,697,1424,2982.487189,0.172957102,0.415881115,1.589162549,-1.71546982,-0.000670795,0.076491396,1.552364688,-0.00584947,Right,female
0.329446804,0.24527378,559.093743,784,1593,2452.737797,0.108535167,0.329446759,1.767978232,-1.325482591,0.000172439,0.178633392,1.3902802,-0.001316095,Left,female
0.217752106,0.156116529,343.1782149,782,1604,1561.16529,0.047415798,0.21775169,1.333144294,-1.076490783,0.000425722,0.184926045,2.736635608,-0.002590613,Right,female
0.257781403,0.181302155,438.1179573,851,1667,1813.021548,0.066451123,0.257781154,1.144226446,-1.2338126,0.000358622,-0.012672463,2.457503182,-0.00188042,Left,female
0.344104616,0.260258945,552.9314707,704,1468,2602.589445,0.118407782,0.344104319,1.417156739,-1.388315017,-0.000452574,0.096534773,0.739529568,-0.004620908,Right,female
0.335989198,0.246132869,587.593575,820,1609,2461.328694,0.112888565,0.335988936,1.409460114,-1.387373155,-0.000419411,0.167112338,1.093786177,-0.000848572,Left,female
0.168978268,0.126524506,313.0247083,820,1701,1265.245062,0.028553653,0.168978262,0.837956662,-0.876815312,4.40691E-05,0.022129729,1.917308255,-0.000539883,Right,female
0.170920966,0.111140646,307.871476,1028,1771,1111.406464,0.02921369,0.170920129,1.010561435,-0.912040614,0.000534755,0.006809804,5.441890837,-5.63205E-06,Left,female
0.394660981,0.302840286,589.0033803,615,1395,3028.402861,0.155757289,0.39466098,2.008566402,-1.382647853,3.26525E-05,0.111099982,1.037022714,-0.000322613,Right,female
0.436733497,0.343112493,686.2099061,624,1331,3431.124935,0.190735722,0.43673301,2.045964365,-1.616342404,-0.000652424,0.11090894,0.4525111,-0.00718071,Left,female
0.187651749,0.141900679,370.1640602,831,1542,1419.006793,0.035213165,0.187651711,1.186644219,-0.8633286,0.000119005,0.258170457,1.885238473,-0.004468848,Right,female
0.107563592,0.080284582,265.2913885,1078,1826,802.8458177,0.011569881,0.107563383,0.509375359,-0.534121629,0.000211924,-0.114873086,1.70824574,0.001710076,Left,female
0.315671689,0.237063815,400.3655213,605,1340,2370.638154,0.099648604,0.315671671,1.281859106,-1.41034881,0.000106092,-0.047819399,1.157679854,-0.001329142,Right,female
0.272858716,0.204312139,365.4810129,609,1292,2043.121391,0.074451851,0.272858665,1.117205259,-0.988476491,-0.000166731,-0.068635806,0.879600665,-0.001880755,Left,female
0.398809203,0.295780115,623.5140692,669,1361,2957.801153,0.159048768,0.398809187,1.50414058,-1.475433043,-0.000112834,0.006011748,1.101339457,-0.004831761,Right,female
0.331436794,0.224632108,565.0477855,840,1550,2246.321078,0.109850348,0.331436794,1.606854564,-2.293144759,-2.23202E-05,-0.03833355,3.432620322,0.002825459,Left,female
0.210872507,0.15535161,320.6667924,686,1486,1553.516097,0.044467212,0.210872502,0.994503867,-1.04341145,4.59269E-05,-0.003990323,2.001640301,-0.001474028,Right,female
0.182610613,0.124218482,314.3534994,918,1657,1242.184824,0.033346632,0.182610601,1.066780158,-1.144348089,6.75092E-05,0.065450214,4.346292975,0.000970978,Left,female
0.478182957,0.355945303,531.193044,478,1133,3559.453032,0.228658814,0.478182825,2.503190761,-2.581665141,-0.000355182,-0.044698298,2.525421587,-0.00172453,Right,female
0.339248104,0.231052524,434.8203427,565,1385,2310.525237,0.11508924,0.339248051,2.60187968,-1.890753829,-0.000191059,0.302937785,4.801399557,-0.003001166,Left,female
0.399958919,0.284075912,584.211739,719,1361,2840.759121,0.159967128,0.399958908,1.703856222,-1.702182929,0.000093472,0.167076973,2.035147939,-0.00783939,Right,female
0.463264295,0.336334669,702.3710038,782,1406,3363.346693,0.214613767,0.463264251,1.583422948,-1.730408283,0.000201618,-0.018318623,0.843806491,-0.001851187,Left,female
0.164636626,0.126905385,305.5555594,730,1540,1269.053851,0.027105026,0.164636042,0.773726655,-0.629999364,-0.000438528,0.202253258,0.860227788,-0.004146111,Right,female
0.080423643,0.060646303,210.8791007,1093,1923,606.4630319,0.006467934,0.080423467,0.417979871,-0.509097037,0.000167936,-0.053631381,1.862733343,-0.001450381,Left,female
0.400559236,0.309962999,502.2291783,502,1246,3099.629992,0.1604477,0.400559234,1.68645762,-1.340253904,4.05337E-05,0.04218658,0.500637861,-0.007746883,Right,female
0.279229602,0.209416287,398.9344914,564,1279,2094.162873,0.077969115,0.279229503,1.227188625,-1.393609546,-0.000235372,-0.129278259,1.518337901,0.005449206,Left,female
0.239424633,0.169314521,389.363987,719,1457,1693.14521,0.057323908,0.239424117,1.516704584,-1.353219323,0.000496809,0.190429842,3.807153304,-0.004801101,Right,female
0.198521908,0.113631735,368.1777187,1116,1899,1136.31735,0.039410932,0.198521867,1.308147667,-1.446988701,0.000127141,0.114191747,8.577597822,-0.000566959,Left,female
0.198839254,0.146806232,309.7418079,728,1550,1468.06232,0.039536981,0.198839084,0.92637215,-0.904174393,-0.000260211,0.196510357,1.765460316,-0.003565655,Right,female
0.160532317,0.100912271,258.7827301,992,1759,1009.122712,0.025770563,0.160532125,0.838468329,-0.885858795,-0.000248473,-0.297650084,4.562546569,0.0004966,Left,female
0.295635501,0.216843949,510.4167438,741,1408,2168.439493,0.087400312,0.295635438,1.364669002,-1.443845242,0.000192449,0.048387445,1.685152024,-0.001042552,Right,female
0.281455444,0.183232428,519.15664,977,1678,1832.324281,0.079217119,0.281455359,1.52028169,-1.558909247,0.00021879,0.195402309,4.076468868,-0.002326039,Left,female
0.143178765,0.108980954,245.9281787,726,1555,1089.809541,0.020500139,0.143178695,0.711382888,-0.569900474,0.000141601,0.262352765,1.169390638,-0.005117157,Right,female
0.068541463,0.052658503,191.7462843,1160,1945,526.5850313,0.004697932,0.068541463,0.344140932,-0.277691112,3.10559E-06,0.092962186,0.960344613,-0.001786657,Left,female
0.266606244,0.202749014,377.5273712,610,1388,2027.490143,0.071078861,0.266606192,1.256864351,-1.20987875,-0.000166414,0.120025285,1.181006438,-0.002773002,Right,female
0.212477358,0.153800101,344.1828594,818,1557,1538.001007,0.045146601,0.212477295,0.902109457,-0.865271832,0.000163789,0.020281281,1.258644701,0.002041703,Left,female
0.367652928,0.292317128,439.6782969,471,1206,2923.171281,0.135168651,0.367652894,1.379671871,-1.449472553,0.000157996,0.055829513,0.172750979,-0.007662796,Right,female
0.334040749,0.263615331,426.9996352,496,1227,2636.153308,0.1115832,0.334040716,1.206467143,-1.098801404,-0.000147297,-0.073963143,0.12636294,0.012264503,Left,female
0.335725769,0.257811696,722.7910907,875,2663,5156.233914,0.11271179,0.335725765,1.379671871,-1.449472553,4.56097E-05,0.033164757,0.498241313,-0.002763725,Right,female
0.249541934,0.173559061,563.9341076,1024,2747,3471.18122,0.06227117,0.249541921,1.206467143,-1.098801404,-8.12715E-05,-0.091956726,2.134931399,0.002353571,Left,female
0.105617969,0.08357471,358.9457629,1420,3548,1671.494201,0.011155155,0.105617969,0.420637452,-0.426617038,-2.31824E-07,-0.023797301,0.177757618,0.001081779,Right,female
0.065252636,0.052004431,226.4696218,1391,3701,1040.088628,0.004257906,0.065252634,0.2199822,-0.257265465,1.62406E-05,-0.005267936,0.00213276,-0.00070079,Left,female
0.195375897,0.149480116,430.884887,930,1752,1494.801158,0.038171741,0.195375896,0.812845034,-1.188212537,-2.22349E-05,-0.084624343,1.174888542,0.003460128,Right,female
0.20616411,0.157270938,448.7608946,931,1821,1572.709384,0.042503633,0.206164091,0.794942951,-1.028989687,-8.85416E-05,-0.177717301,0.862075354,0.003684069,Left,female
0.151363582,0.118011207,232.8061071,680,1610,1180.112067,0.022910932,0.151363577,0.592971999,-0.566054307,-4.13401E-05,0.014940919,0.428372483,0.001150672,Right,female
0.155432654,0.107159892,212.4917055,629,1743,1071.59892,0.024159303,0.155432633,0.735882816,-0.668019313,-8.07674E-05,0.0136361,2.812198056,0.000479373,Left,female
0.176347681,0.134000199,435.748128,1072,1775,1340.001992,0.031098466,0.176347572,0.683090687,-0.920259889,0.000195779,-0.172671748,1.291944528,0.000318381,Right,female
0.210694281,0.15772492,483.6969112,1006,1797,1577.249201,0.044392058,0.21069423,0.942835825,-1.01816617,0.000146676,-0.185725065,1.438068529,0.005085298,Left,female
0.150381733,0.117930121,227.0721118,652,1652,1179.301208,0.022614665,0.150381732,0.645017366,-0.519241015,0.000015463,0.077398168,0.306749977,0.000275891,Right,female
0.147736833,0.110218806,227.4368863,686,1719,1102.188056,0.021826169,0.147736824,0.688192396,-0.560718086,4.96521E-05,0.077435038,1.795337869,-0.000467196,Left,female
0.186692768,0.144136803,449.3943122,1012,1774,1441.368028,0.034854168,0.18669271,0.946128366,-0.862264618,-0.000146779,0.055167874,0.804237937,-0.001142214,Right,female
0.22094431,0.162498894,499.835666,972,1773,1624.988944,0.048816388,0.220944309,0.878311006,-1.115248347,-2.32401E-05,-0.296970893,1.976057569,0.002516337,Left,female
0.158959521,0.121715183,216.4672628,585,1598,1217.151833,0.025268129,0.158959521,0.771234116,-0.627905793,6.77946E-06,0.044984655,1.25509954,-0.001111459,Right,female
0.183554241,0.133235826,241.5148342,588,1632,1332.358258,0.033692158,0.183554238,0.807015945,-0.89256774,-2.98145E-05,-0.054122176,2.213461574,0.002579388,Left,female
0.208571584,0.158136643,473.4968514,951,1695,1581.366428,0.0435021,0.20857157,1.00162759,-1.003515992,7.65755E-05,-0.109717216,1.195911145,-0.002214363,Right,female
0.236863686,0.172975212,496.3418186,935,1750,1729.752118,0.056104406,0.236863686,1.055806413,-1.611902054,0.000002527,-0.226575094,2.465328211,0.003074684,Left,female
0.156766905,0.119906971,201.2877442,542,1424,1199.069708,0.024575862,0.156766903,0.678768333,-0.646141689,-2.60027E-05,0.038743101,1.043471587,-0.001942765,Right,female
0.147919508,0.094506239,179.9776207,744,1924,945.062389,0.021880181,0.147919508,0.659260871,-0.726889214,9.94037E-06,-0.024884431,3.299757017,-0.000103555,Left,female
0.231304399,0.176073813,488.1883878,863,1684,1760.738135,0.05350172,0.231304389,1.207415248,-1.087456335,-7.00685E-05,0.027781358,0.983610425,0.005427528,Right,female
0.227228157,0.162524878,492.1349556,966,1800,1625.248778,0.051632635,0.227228156,1.157868345,-1.363108665,-2.60501E-05,-0.137121633,2.321180115,-0.000281348,Left,female
0.171461316,0.133180157,266.3318994,664,1564,1331.80157,0.029398969,0.171461276,0.720489592,-0.707280439,0.000116831,0.010601489,0.554262804,0.00208514,Right,female
0.157491833,0.100567878,212.666974,809,1931,1005.678779,0.024803677,0.157491832,0.732202175,-0.750955394,1.56539E-05,-0.066483506,3.6535056,0.000493493,Left,female
0.258913717,0.199037257,567.7906359,942,1646,1990.372572,0.067036313,0.258913717,1.101670433,-1.143439472,2.07992E-06,-0.11356479,1.019290538,0.004152762,Right,female
0.251249593,0.176231129,519.8993915,977,1758,1762.31129,0.063126357,0.251249592,1.444682233,-1.96171358,0.000024749,-0.303452929,4.904556791,-0.000355831,Left,female
0.176780405,0.137349683,242.1867819,588,1484,1373.496835,0.03125131,0.1767804,0.675602762,-0.669809816,-4.20003E-05,0.018925773,0.53537984,-0.00372624,Right,female
0.12576131,0.077909434,178.4511308,951,2002,779.0943423,0.015815907,0.125761309,0.714985462,-0.64072203,-1.31969E-05,0.036128683,3.969832066,-5.82752E-05,Left,female
0.253308786,0.190712628,546.8065467,900,1562,1907.126276,0.064165337,0.253308777,1.142255514,-1.464881998,-6.73347E-05,-0.24228786,1.412212163,0.006518816,Right,female
0.247081278,0.169703157,499.6070094,985,1772,1697.031573,0.061049128,0.247081217,1.295100716,-1.756779954,0.000173247,-0.329900922,3.99162646,0.00242694,Left,female
0.199424596,0.155793145,233.075241,509,1408,1557.931448,0.03977012,0.199424473,0.7620524,-0.686442182,-0.000221486,0.02883032,0.398165544,-2.82886E-05,Right,female
0.134436909,0.076720062,150.355358,1027,2067,767.2006157,0.018073258,0.134436816,0.597406321,-0.688743903,-0.000158006,0.022450545,4.177815142,-0.000271081,Left,female
0.247076299,0.18367703,468.7082649,761,1597,1836.770296,0.061046589,0.24707608,1.098011236,-1.656004076,0.000329233,-0.225501776,2.338181872,0.003192781,Right,female
0.228723111,0.141236986,418.2395126,1089,1925,1412.369864,0.052314261,0.22872311,1.298429135,-1.382734304,-2.29541E-05,-0.07876384,4.394010577,0.000357387,Left,female
0.162874014,0.128505201,418.9152082,1062,1698,1285.052012,0.026527917,0.162873931,0.606863512,-0.635339934,-0.000164424,-0.113008037,0.273727934,0.00222,Right,female
0.141220081,0.110888325,338.2875687,1012,1725,1108.883252,0.019942971,0.141219586,0.512529879,-0.52753387,0.000374036,-0.0450875,0.186471806,0.002115464,Left,female
0.238478941,0.160218358,370.9843586,619,1645,1602.183584,0.056872199,0.238478927,1.353262784,-1.098868895,8.24714E-05,0.070436353,3.267313479,0.00256297,Right,female
0.244778645,0.140668535,354.0989277,1140,2038,1406.685351,0.059916462,0.244778395,1.236354759,-1.50338045,-0.000350173,-0.189683049,4.479272971,-0.001115276,Left,female
0.165410705,0.125481607,367.9162489,912,1715,1254.816067,0.027360701,0.165410705,0.616758078,-0.587246048,7.74638E-06,-0.00377755,0.548101691,-0.001515648,Right,female
0.125625262,0.093889741,278.7029475,1019,1825,938.8974071,0.015781706,0.125625261,0.500381829,-0.502912547,-1.71918E-05,-0.044082459,0.752990452,0.001088291,Left,female
0.231113656,0.129860238,361.0028211,719,1923,1298.602382,0.053413521,0.231113653,1.482614924,-1.399303834,-3.34415E-05,-0.124924516,6.068767771,0.000215873,Right,female
0.204276935,0.106923275,331.1496019,1244,2178,1069.232747,0.041729027,0.204276839,1.076240677,-1.206318976,-0.000197335,-0.250755883,5.125234785,-0.000389645,Left,female
0.179026994,0.133482858,378.2079711,921,1623,1334.828581,0.032050655,0.179026966,0.72277873,-0.817086449,9.98372E-05,-0.095920226,0.854281505,0.001052322,Right,female
0.140107692,0.104258983,284.4470357,944,1786,1042.58983,0.019630125,0.140107548,0.602564494,-0.570870365,0.000201066,-0.123824226,0.986432014,0.001678557,Left,female
0.248023529,0.136397668,385.33753,941,2063,1363.976685,0.06151561,0.248023406,1.446113162,-1.573441528,-0.00024708,0.000197565,5.158558888,-0.000281822,Right,female
0.210359093,0.113475641,359.9573245,1262,2159,1134.756408,0.044250947,0.21035909,0.984884768,-1.451633181,3.60286E-05,-0.433372452,5.219009382,-0.000283987,Left,female
0.204355497,0.119566361,609.3181715,1573,3800,2391.327222,0.041761169,0.204355496,1.446113162,-1.573441528,-1.52612E-05,0.000258578,6.639657753,-0.000184466,Right,female
0.177318907,0.09486892,549.326203,2449,4238,1897.378399,0.031441995,0.177318907,0.984884768,-1.451633181,1.83085E-06,-0.377220604,6.561783838,-0.000518535,Left,female
0.068001021,0.05469172,227.6134631,1295,3930,1093.834408,0.004624139,0.068001021,0.25399108,-0.234922291,1.11436E-05,0.027414355,-0.115236077,0.000186638,Right,female
0.133020515,0.105816114,465.4706773,1398,3994,2116.322274,0.017694453,0.133020497,0.534346569,-0.53089406,6.95766E-05,0.029687061,0.087562206,-0.002971643,Left,female
0.227591487,0.141346436,501.4463466,1158,2006,1413.464361,0.051797884,0.227591485,1.751873867,-1.624455176,3.32417E-05,0.202603904,8.894278502,0.000280989,Right,female
0.269096466,0.175563576,603.318083,1149,2073,1755.635758,0.072412891,0.269096435,1.832074484,-2.090958002,0.000129335,-0.07640455,6.18285326,0.002114367,Left,female
0.163906804,0.125641733,306.4914132,838,1812,1256.417326,0.026865439,0.1639068,0.772245966,-0.931224312,3.64422E-05,0.006597157,1.047036855,0.001751852,Right,female
0.202031882,0.158185705,355.8069041,726,1888,1581.85705,0.040816878,0.202031874,0.862326064,-0.809565312,-5.71158E-05,-0.040023709,0.402309923,0.00229742,Left,female
0.251894907,0.162887715,550.9848169,1170,1966,1628.877153,0.063451044,0.251894907,1.516476395,-1.478038517,1.80706E-05,0.07403755,5.405053911,-0.000770078,Right,female
0.321025587,0.202474916,649.2875159,1071,1970,2024.74916,0.103057325,0.321025427,2.009986092,-2.174887699,0.00032043,0.228469128,6.45802371,-0.003235727,Left,female
0.241338715,0.176967264,386.4166154,684,1646,1769.672644,0.058244339,0.241338639,1.501579659,-1.273620112,0.00019084,0.157797642,3.205425938,-0.004405766,Right,female
0.297396462,0.219326409,464.6130331,684,1747,2193.264088,0.088444328,0.297395912,1.808359483,-1.507530231,-0.000572036,0.215398559,2.753655232,0.005332545,Left,female
0.225101943,0.14414401,507.4221632,1190,2000,1441.440102,0.050670841,0.225101846,2.115039152,-1.438683552,-0.000208832,0.521506619,10.35366942,0.001901863,Right,female
0.262979659,0.176083741,625.1568576,1174,2026,1760.837411,0.069158268,0.262979596,2.253871887,-1.656682814,0.000181176,0.243269496,7.004495082,0.000174224,Left,female
0.163648663,0.119033806,246.4667344,726,1750,1190.338063,0.026780885,0.163648663,0.880154471,-0.858623649,-1.48156E-05,-0.015245959,2.625031198,-0.001781364,Right,female
0.255841284,0.192478835,421.0800148,770,1860,1924.788346,0.065454578,0.255840923,1.272758029,-1.114165177,0.000429812,-0.010756281,1.1057622,0.000290034,Left,female
0.262783499,0.172968366,549.7121534,1007,1790,1729.683659,0.069055164,0.262783494,2.137960907,-2.127561378,5.18529E-05,0.549062056,7.425089284,-0.002236648,Right,female
0.342171379,0.238453905,685.2294853,962,1856,2384.539048,0.117081057,0.342171093,2.476126785,-1.749923081,-0.000442646,0.271360523,4.396973774,-0.001664932,Left,female
0.157326886,0.115386596,298.6260471,911,1848,1153.865958,0.024751609,0.15732644,0.799145357,-0.796104647,-0.000374521,-0.073101578,2.250750127,-0.000424914,Right,female
0.241421788,0.181509801,425.1213178,867,1867,1815.098008,0.058284407,0.241421636,0.918642986,-0.904327714,0.000270655,0.017770218,0.997809743,-0.000647434,Left,female
0.249587844,0.16471267,482.4986121,914,1734,1647.126704,0.062294044,0.249587748,1.608915588,-1.611401929,0.000218431,0.15998246,6.552416195,-0.000683558,Right,female
0.32167937,0.221488555,624.2174661,912,1885,2214.885548,0.103477607,0.321679355,1.804171204,-1.892435469,-9.89095E-05,0.118054159,4.49102067,-0.001965926,Left,female
0.132678924,0.08469775,231.5384047,989,2041,846.9775047,0.017603689,0.132678894,0.747732798,-0.664961599,8.88048E-05,0.016308074,5.315752132,0.000614622,Right,female
0.206198914,0.154752332,356.5488096,876,1941,1547.523319,0.04251795,0.206198812,0.855946647,-0.876354032,-0.000204825,0.076161527,1.28369356,-0.00183374,Left,female
0.251944894,0.157911286,512.3163615,1079,1877,1579.112865,0.063476229,0.251944893,1.801204041,-1.443279533,-2.22297E-05,0.168499393,6.378285443,-0.000683174,Right,female
0.344824044,0.222957346,640.4226844,993,1899,2229.573459,0.118903615,0.344824035,2.58859478,-2.120335784,0.000079838,0.212447566,6.672966563,-0.000215029,Left,female
